time_period,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,education_phase,num_schools,enrolments,present_sessions,overall_attendance,approved_educational_activity,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_mobile_child,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_c1_authorised_regulated_performance,reason_j1_authorised_interview,reason_c2_authorised_temp_reduced_timetable,reason_b_aea_education_off_site,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_k_aea_education_arranged_by_la,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,total_num_schools,total_enrolments,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_mob_perc,auth_excluded_perc,auth_performance_perc,auth_interview_perc,auth_part_time_perc,auth_other_perc,pa_perc,time_identifier
202425,Local authority,E92000001,England,E12000007,London,E09000016,Havering,311,Secondary,17.92021277,15439.96277,5074606,5188307,113701,401489,262008,139481,197327,5589796,2396566,2494041,4890607,183999,190854,17970,4554,5030,1121,0,8682,25952,384,1122,6339,11782,5,14940,53037,18899,15038,14691,13328,109072,2390,19,17794,92.81746597,7.182534032,4.687255134,2.495278897,3.414328537,0.321478637,0.262818178,1.951269778,0.238434462,0.04275648,0.081469878,0.089985395,0.020054399,0.155318727,0.00686966,0.020072289,0.113403065,0.464274546,20.28864004,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E08000002,Bury,351,Secondary,13.80874317,10918.83607,3526886,3585681,58795,350397,203960,146437,150466,3936078,1659131,1736283,3395414,131472,141367,12863,6998,2428,56,0,13439,17895,210,321,8383,7973,2,4711,31164,13611,1334,17404,18994,109149,890,14,11451,91.09781361,8.90218639,5.181807881,3.720378509,3.591570086,0.326797386,0.442166034,2.773039559,0.482561575,0.022611341,0.177791192,0.061685769,0.001422736,0.341431242,0.00533526,0.008155326,0.212978503,0.454640381,25.66334645,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E10000016,Kent,886,Secondary,99.82978723,89791.57979,29391108,29909720,518612,2748280,1729537,1018743,1045703,32658000,13961232,14458819,28420051,971057,1197306,139695,6873,65434,896,0,71445,147905,1248,9283,89431,73216,2,51923,276135,112821,4515,90831,74646,828187,25079,103,115635,91.58466532,8.415334681,5.295906057,3.119428624,3.666195113,0.42775124,0.278127871,2.535939127,0.228568804,0.076792823,0.021045379,0.20036132,0.002743585,0.218767224,0.003821422,0.028424888,0.273841019,0.452890563,25.15387981,Academic year
202425,Local authority,E92000001,England,E12000005,West Midlands,E10000031,Warwickshire,937,Secondary,37.66137566,33446.02646,10724002,10938753,214751,1137158,766149,371009,362079,12075911,5136684,5259259,10395943,328059,564339,48098,3182,15595,159,0,33364,61790,478,1916,37228,51961,0,11279,108619,32748,10144,24889,34020,308121,3979,39,40671,90.58325289,9.416747109,6.344440597,3.072306512,4.673262332,0.398297073,0.206104533,2.551534207,0.281717876,0.032949895,0.026349979,0.129141396,0.001316671,0.276285574,0.003958293,0.015866298,0.30828316,0.511679823,24.82564679,Academic year
202425,Local authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,831,Secondary,15.87234043,17403.20213,5690519,5783945,93426,538691,323024,215667,217736,6322636,2703614,2788123,5491737,198782,225898,21458,8240,3340,11,0,16947,27682,179,927,18342,33571,0,2887,37373,18327,1268,24836,18954,168891,2986,16,20041,91.47996184,8.520038161,5.109008331,3.41102983,3.57284525,0.339383763,0.392810847,2.671211817,0.299780028,0.047227138,0.13032539,0.052826068,0.000173978,0.268036939,0.002831098,0.014661606,0.290100521,0.437823718,25.1553122,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000025,Newham,316,Secondary,20.79255319,23583.03723,7815592,7940909,125317,627112,342200,284912,237291,8568021,3740045,3867929,7607974,207618,238984,25613,21271,5165,108,0,15499,29457,180,1720,4141,21081,0,12563,54319,34822,2532,34037,29673,205005,16197,23,28586,92.68078358,7.319216421,3.993921117,3.325295304,2.789255535,0.298937176,0.397256263,2.392676208,0.346322681,0.189040153,0.248260363,0.060282299,0.001260501,0.180893581,0.002100835,0.020074647,0.048330881,0.343801678,22.37258077,Academic year
202425,Local authority,E92000001,England,E12000004,East Midlands,E06000061,North Northamptonshire,940,Secondary,20.80319149,20537.15957,6719155,6804749,85594,650529,394769,255760,233338,7455278,3195866,3314599,6510465,208690,274218,27318,1277,3222,128,0,34873,30886,129,743,21921,11506,0,9816,55543,7799,930,23686,24648,205552,1874,20,23477,91.27424893,8.725751072,5.295161361,3.430589711,3.678172699,0.366424968,0.317707804,2.757133939,0.330611414,0.025136554,0.017128805,0.043217704,0.001716904,0.46776257,0.001730318,0.009966094,0.294033301,0.414283679,24.27318463,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000029,Sutton,319,Secondary,14.77659574,16213.31915,5366507,5483008,116501,390659,279269,111390,109643,5873667,2617208,2654574,5271782,94725,201279,20928,4563,18291,248,0,7418,17900,184,716,7742,17516,0,15069,63640,16847,3429,10424,14918,84811,1237,15,21636,93.34897603,6.651023969,4.754593681,1.896430288,3.426803052,0.356302119,0.177470054,1.443919105,0.253981031,0.021060098,0.077685711,0.311406826,0.004222235,0.126292485,0.003132626,0.01219,0.13180863,0.304749997,17.30713999,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E06000008,Blackburn with Darwen,889,Secondary,11.90163934,10860.33333,3493076,3532682,39606,326208,200060,126148,145063,3858890,1637775,1719917,3357692,135384,143462,14207,7747,2401,1,0,10024,11015,132,553,10518,5431,0,1718,20571,10792,1094,21457,9679,93916,1096,12,11859,91.54658464,8.45341536,5.184392403,3.269022957,3.717701204,0.368162865,0.556040727,2.433756858,0.250823423,0.02840195,0.200757213,0.062219965,2.5914187758656e-05,0.259763818,0.003420673,0.014330546,0.272565427,0.285444778,24.88968092,Academic year
202425,Local authority,E92000001,England,E12000005,West Midlands,E08000027,Dudley,332,Secondary,18.65608466,17524.99471,5764567,5852727,88160,562954,325060,237894,280906,6415681,2689048,2818267,5507315,257252,222611,21196,6184,3159,27,0,20851,33185,74,603,17170,10833,0,7296,48256,21383,392,26826,23654,183298,4116,20,18089,91.22534303,8.774656969,5.06664842,3.70800855,3.469795334,0.330378022,0.418131762,2.857031077,0.368690401,0.064155309,0.096388832,0.049238732,0.000420844,0.325000573,0.001153424,0.009398846,0.267625526,0.517248286,26.35503445,Academic year
202425,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,Barnsley,370,Secondary,10.82446809,13006.33511,4236761,4292282,55521,467661,246129,221532,121616,4759943,2024215,2104941,4129156,107605,155275,14187,415,740,157,0,35527,17626,213,302,21687,21526,0,4514,23743,3630,2108,33848,14011,172524,1149,11,13946,90.17507142,9.824928576,5.170839231,4.654089345,3.262118895,0.298049788,0.711100952,3.624497184,0.294352264,0.024138945,0.008718592,0.015546405,0.003298359,0.746374484,0.004474844,0.006344614,0.4556147,0.370298552,26.94497154,Academic year
202425,Local authority,E92000001,England,E12000001,North East,E08000037,Gateshead,390,Secondary,9.793650794,10206.28042,3389518,3457774,68256,366591,181730,184861,96953,3824365,1623365,1681385,3304750,84768,120691,12268,1759,604,10,6,20213,13277,93,275,12534,12874,0,6181,17684,13285,18232,15777,12185,156004,895,10,12197,90.41433022,9.585669778,4.751899989,4.833769789,3.155844173,0.320785281,0.412539075,4.07921315,0.318614986,0.023402578,0.045994564,0.015793472,0.000261481,0.528532188,0.002431776,0.007190736,0.327740684,0.347168746,24.19270833,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000014,Haringey,309,Secondary,11.89361702,12656.77128,4080786,4163380,82594,351352,216987,134365,165054,4514732,1905390,2021963,3927353,153433,146256,20504,7554,5411,19,0,11182,21380,597,758,3326,25629,0,8012,41135,7091,727,10054,11621,100914,11776,14,15983,92.21765544,7.782344556,4.806198906,2.976145649,3.239527839,0.454157633,0.222693174,2.235215734,0.257401768,0.260834973,0.167318902,0.119852075,0.000420844,0.247678046,0.013223376,0.016789479,0.073669932,0.473560778,24.47248205,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E08000015,Wirral,344,Secondary,19.86702128,18488.94681,5932529,6096451,163922,631849,373668,258181,237945,6728300,2798690,2917788,5716478,216051,252693,27031,1331,7338,0,0,10473,44668,146,591,29397,52044,0,11076,68803,30348,1651,26503,21894,207829,1955,21,21076,90.60908402,9.390915982,5.553676263,3.837239719,3.755673796,0.401750814,0.393903363,3.08887832,0.325401662,0.029056374,0.019782114,0.109061724,0,0.155655961,0.002169939,0.008783794,0.436915714,0.663882407,25.95896971,Academic year
202425,Local authority,E92000001,England,E12000009,South West,E06000023,"Bristol, City of",801,Secondary,23.64361702,21835.00532,6641497,6774983,133486,802494,502002,300492,331089,7577477,3069262,3291275,6360537,280960,349179,32278,9418,7799,190,0,38224,36543,530,1346,26416,30421,0,14067,59295,28821,882,28354,50129,217779,4230,24,25849,89.40948287,10.59051713,6.624922781,3.965594353,4.608116923,0.425972919,0.374187873,2.874030499,0.661552651,0.05582333,0.124289391,0.10292344,0.002507431,0.50444231,0.006994413,0.017763168,0.348612078,0.482258145,30.9915362,Academic year
202425,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,811,Secondary,17.92553191,17231.65426,5732236,5857210,124974,522341,338795,183546,158145,6379551,2774073,2807593,5581666,150570,252524,24955,628,1847,422,0,17729,22603,173,1042,16872,24879,0,8088,43133,21606,27268,16489,7575,156920,2562,18,19513,91.81226077,8.187739231,5.3106402,2.877099031,3.958334999,0.39117173,0.258466466,2.459734235,0.118738764,0.040159566,0.009843953,0.028951881,0.006614886,0.27790357,0.00271179,0.016333438,0.264470023,0.354303931,24.1717069,Academic year
202425,Local authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,392,Secondary,15.91005291,12186.02646,3987440,4073350,85910,353549,217889,135660,131358,4426899,1901122,1963159,3864281,123159,156509,14936,769,634,85,0,16567,16632,121,544,11061,14676,2,8718,34544,18545,9425,21785,8199,103088,2588,15,13210,92.01361947,7.986380534,4.921932938,3.064447596,3.535409324,0.337391931,0.492105196,2.32867296,0.185208653,0.058460787,0.017371076,0.014321537,0.00192008,0.374234876,0.00273329,0.012288512,0.249858874,0.375703173,21.35757763,Academic year
202425,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,894,Secondary,12.84126984,12105.33862,4075099,4152061,76962,362267,226298,135969,130148,4514328,1938408,2023302,3961710,113389,150969,14565,2204,7468,1,0,14307,16352,86,523,19823,17227,0,8826,32784,17572,553,10305,16759,108036,869,13,14254,91.97517327,8.024826729,5.012883424,3.011943306,3.344218674,0.322639383,0.228273178,2.393180115,0.371240193,0.01924982,0.048822327,0.16542883,2.21516912373226e-05,0.316924247,0.001905045,0.011585335,0.439112975,0.362224455,22.76936978,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000031,Waltham Forest,320,Secondary,16.94535519,14796.60656,4671886,4777868,105982,403972,219686,184286,173670,5181840,2216956,2300423,4517379,154507,149087,18946,15368,4201,4,0,10217,17118,175,769,3801,20073,0,6881,48774,25847,4407,13842,19163,146082,5199,18,16721,92.20408195,7.795918052,4.239536535,3.556381517,2.87710543,0.365623022,0.267125191,2.819114446,0.369810724,0.100331157,0.29657419,0.081071588,7.71926574344248e-05,0.197169345,0.003377179,0.014840288,0.073352323,0.330345977,25.18132788,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E10000030,Surrey,936,Secondary,57.03191489,57993.26596,18421465,18797248,375783,1539963,1082252,457711,599832,20337211,8820377,9051618,17871995,549470,755511,82813,7971,36500,1050,0,38506,96378,1268,3683,58572,59926,3,44718,200692,62652,7792,40141,50362,358344,8864,63,65882,92.42785552,7.572144479,5.321535977,2.250608503,3.714919415,0.407199394,0.197377113,1.762011517,0.247634742,0.043585131,0.039194165,0.17947397,0.00516295,0.189337663,0.006234877,0.018109661,0.288004093,0.473899789,20.02906593,Academic year
202425,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Secondary,53.5212766,41338.01596,13718307,13911461,193154,1290246,924471,365775,302793,15201707,6669879,6770011,13439890,278417,646294,62149,2934,21944,360,1,61846,77832,820,1960,48316,10796,1,33675,108513,33913,6256,44843,24376,284498,12058,54,49255,91.51249264,8.487507357,6.0813631,2.406144257,4.251456761,0.408829087,0.294986609,1.871487195,0.160350413,0.07932004,0.019300464,0.14435221,0.002368155,0.40683589,0.005394131,0.012893289,0.317832728,0.511995133,24.75267291,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000028,Southwark,210,Secondary,19.63297872,15479.1383,4477113,4565610,88497,345876,200329,145547,153501,4911486,2119308,2222740,4342048,135065,137278,18895,8824,1209,82,0,13305,16764,383,918,2671,22884,0,8341,36280,14628,6364,9271,18436,105495,12345,20,19700,92.95781358,7.042186418,4.078785932,2.963400486,2.795040035,0.384710452,0.188761609,2.147924274,0.375365012,0.251349592,0.179660494,0.024615768,0.001669556,0.270895611,0.007798047,0.018690881,0.054382727,0.341322362,21.27191521,Academic year
202425,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,882,Secondary,11.93782383,11951.16062,3726658,3783637,56979,318253,196204,122049,100374,4101890,1790288,1849082,3639370,87288,143474,11100,1786,9795,5,25,9712,12598,159,460,7090,4205,0,9412,23197,19215,950,10255,13086,97063,1645,12,15077,92.24130827,7.758691725,4.783258449,2.975433276,3.497753475,0.270606964,0.250006704,2.366299438,0.31902367,0.040103465,0.043540904,0.238792362,0.000121895,0.236768904,0.003876262,0.011214343,0.172847151,0.307126715,22.03854461,Academic year
202425,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,935,Secondary,42.46808511,37285.93085,12304641,12531984,227343,1278587,818626,459961,387354,13810571,5917092,6042918,11960010,344631,565101,55774,2109,6597,357,0,55318,71968,331,1813,59258,34527,8,19330,102548,52728,18202,44855,42723,369602,2781,45,45449,90.7419686,9.258031402,5.927531888,3.330499514,4.091800404,0.403850065,0.32478744,2.676225335,0.30934999,0.020136749,0.015270911,0.047767757,0.002584976,0.400548247,0.002396715,0.013127625,0.429077118,0.52110807,25.04293636,Academic year
202425,Local authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,830,Secondary,44.67553191,39612.03191,12925347,13153376,228029,1231986,792339,439647,344283,14385362,6241965,6368615,12610580,314767,523094,53513,1130,13422,1021,0,46329,79796,744,1646,71642,55368,0,21620,106252,39243,5546,47706,29516,355146,7279,45,45924,91.43583596,8.564164044,5.507953154,3.05621089,3.636293616,0.3719962,0.331628777,2.468801272,0.205180794,0.050600047,0.007855207,0.093303179,0.007097493,0.322056546,0.005171924,0.011442187,0.49802014,0.55470276,22.49406567,Academic year
202425,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,Secondary,9.925925926,7945.465608,2588518,2626064,37546,272912,138165,134747,85500,2898976,1236114,1279167,2515281,73237,88204,8670,492,585,1,0,23392,9043,43,55,7680,6800,0,2607,20594,6440,1105,15778,12263,105957,749,11,8309,90.58591723,9.414082766,4.765993233,4.648089532,3.042591591,0.29907112,0.544261146,3.654980241,0.423011436,0.025836709,0.01697151,0.020179539,3.44949389025642e-05,0.806905611,0.001483282,0.001897222,0.264921131,0.311937732,26.14002764,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000010,Enfield,308,Secondary,20.60106383,18691.16489,6244068,6350995,106927,526272,292749,233523,255110,6877267,2944346,3071430,6015776,228292,193997,25238,17577,10024,5,8,12709,27079,911,1022,4179,27275,0,7638,50810,15884,5320,13278,26818,186935,6492,21,24740,92.34765787,7.65234213,4.256763624,3.395578505,2.820844385,0.366977173,0.193070881,2.718158245,0.389951415,0.094397964,0.255581178,0.145755574,7.27032991448493e-05,0.184797246,0.013246541,0.014860554,0.060765417,0.393746528,24.15506035,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000015,Harrow,310,Secondary,12.72340426,13101.90957,4414007,4475095,61088,343238,251808,91430,150321,4818333,2100320,2171722,4272042,141965,174516,18219,14076,17357,2,0,6633,16494,187,1450,2874,3766,1,1842,35692,18590,1197,10117,8356,64027,8930,13,16592,92.87641597,7.123584028,5.226039794,1.897544234,3.621916543,0.378118324,0.209968883,1.328820569,0.173420974,0.185333807,0.29213423,0.36022832,4.15081315467403e-05,0.137661718,0.00388101,0.030093395,0.059647185,0.342317561,22.73624056,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000018,Hounslow,313,Secondary,20.76595745,16593.75,5464944,5532822,67878,433860,265358,168502,191963,5966682,2599071,2691926,5290997,173947,186850,21810,12514,6792,303,0,11251,20685,113,1454,3586,11645,0,7484,40504,6816,1429,21970,18016,127227,1289,21,21797,92.72862204,7.271377962,4.447329353,2.824048609,3.131556198,0.365529787,0.368211344,2.13229061,0.301943358,0.021603296,0.209731305,0.11383211,0.005078199,0.188563761,0.00189385,0.024368652,0.060100404,0.346675087,21.85536325,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000021,Kingston upon Thames,314,Secondary,10.7712766,9465.707447,2862460,2946924,84464,219014,149715,69299,103953,3165938,1349638,1414588,2764226,98234,107034,14130,2590,6560,6,0,2456,12266,198,554,3921,18775,0,15333,39714,7187,3455,6468,5719,53974,3138,11,12825,93.08217659,6.917823407,4.728930257,2.18889315,3.380798992,0.446313225,0.204299642,1.704834397,0.180641567,0.099117544,0.081808298,0.207205574,0.000189517,0.077575745,0.006254071,0.017498763,0.123849551,0.38743652,18.3997443,Academic year
202425,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,Secondary,29.88888889,25587.25926,8416507,8606121,189614,838346,513608,324738,224484,9444467,4056748,4149815,8206563,209944,377566,38759,923,1234,574,0,29315,47819,244,844,16330,58690,2,12153,82672,30045,6052,40856,14540,260558,8784,31,30087,91.12341649,8.876583507,5.438189365,3.438394141,3.997748099,0.410388432,0.432591908,2.758842823,0.153952574,0.093006837,0.009772918,0.013065851,0.006077633,0.310393376,0.002583523,0.008936449,0.172905469,0.506317614,25.66147155,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Secondary,9.962765957,10951.25,3637014,3710720,73706,294609,229036,65573,134921,4005329,1733153,1778912,3512065,124949,150997,15952,3508,23707,35,0,4719,16096,253,904,12865,11015,4,7348,39802,12168,3369,7950,9972,45251,2400,9,13142,92.64457427,7.355425734,5.718281819,1.637143915,3.769902547,0.398269406,0.198485568,1.129769864,0.248968312,0.059920171,0.087583317,0.591886459,0.000873836,0.117818037,0.006316585,0.022569931,0.321197085,0.401864616,21.19952494,Academic year
